local_path,bucket_path,folder,set_id,status
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_067_std.webp,raw_images/151/sv3-5_en_067_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_068_std.webp,raw_images/151/sv3-5_en_068_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_069_std.webp,raw_images/151/sv3-5_en_069_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_070_std.webp,raw_images/151/sv3-5_en_070_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_071_std.webp,raw_images/151/sv3-5_en_071_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_072_std.webp,raw_images/151/sv3-5_en_072_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_073_std.webp,raw_images/151/sv3-5_en_073_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_074_std.webp,raw_images/151/sv3-5_en_074_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_075_std.webp,raw_images/151/sv3-5_en_075_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_076_std.webp,raw_images/151/sv3-5_en_076_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_077_std.webp,raw_images/151/sv3-5_en_077_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_078_std.webp,raw_images/151/sv3-5_en_078_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_079_std.webp,raw_images/151/sv3-5_en_079_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_080_std.webp,raw_images/151/sv3-5_en_080_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_081_std.webp,raw_images/151/sv3-5_en_081_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_082_std.webp,raw_images/151/sv3-5_en_082_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_083_std.webp,raw_images/151/sv3-5_en_083_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_084_std.webp,raw_images/151/sv3-5_en_084_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_085_std.webp,raw_images/151/sv3-5_en_085_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_086_std.webp,raw_images/151/sv3-5_en_086_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_087_std.webp,raw_images/151/sv3-5_en_087_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_088_std.webp,raw_images/151/sv3-5_en_088_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_089_std.webp,raw_images/151/sv3-5_en_089_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_090_std.webp,raw_images/151/sv3-5_en_090_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_091_std.webp,raw_images/151/sv3-5_en_091_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_092_std.webp,raw_images/151/sv3-5_en_092_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_093_std.webp,raw_images/151/sv3-5_en_093_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_094_std.webp,raw_images/151/sv3-5_en_094_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_095_std.webp,raw_images/151/sv3-5_en_095_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_096_std.webp,raw_images/151/sv3-5_en_096_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_097_std.webp,raw_images/151/sv3-5_en_097_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_098_std.webp,raw_images/151/sv3-5_en_098_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_099_std.webp,raw_images/151/sv3-5_en_099_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_100_std.webp,raw_images/151/sv3-5_en_100_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_101_std.webp,raw_images/151/sv3-5_en_101_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_102_std.webp,raw_images/151/sv3-5_en_102_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_103_std.webp,raw_images/151/sv3-5_en_103_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_104_std.webp,raw_images/151/sv3-5_en_104_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_105_std.webp,raw_images/151/sv3-5_en_105_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_106_std.webp,raw_images/151/sv3-5_en_106_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_107_std.webp,raw_images/151/sv3-5_en_107_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_108_std.webp,raw_images/151/sv3-5_en_108_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_109_std.webp,raw_images/151/sv3-5_en_109_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_110_std.webp,raw_images/151/sv3-5_en_110_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_111_std.webp,raw_images/151/sv3-5_en_111_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_112_std.webp,raw_images/151/sv3-5_en_112_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_113_std.webp,raw_images/151/sv3-5_en_113_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_114_std.webp,raw_images/151/sv3-5_en_114_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_115_std.webp,raw_images/151/sv3-5_en_115_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_116_std.webp,raw_images/151/sv3-5_en_116_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_117_std.webp,raw_images/151/sv3-5_en_117_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_118_std.webp,raw_images/151/sv3-5_en_118_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_119_std.webp,raw_images/151/sv3-5_en_119_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_120_std.webp,raw_images/151/sv3-5_en_120_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_121_std.webp,raw_images/151/sv3-5_en_121_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_122_std.webp,raw_images/151/sv3-5_en_122_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_123_std.webp,raw_images/151/sv3-5_en_123_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_124_std.webp,raw_images/151/sv3-5_en_124_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_125_std.webp,raw_images/151/sv3-5_en_125_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_126_std.webp,raw_images/151/sv3-5_en_126_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_127_std.webp,raw_images/151/sv3-5_en_127_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_128_std.webp,raw_images/151/sv3-5_en_128_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_129_std.webp,raw_images/151/sv3-5_en_129_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_130_std.webp,raw_images/151/sv3-5_en_130_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_131_std.webp,raw_images/151/sv3-5_en_131_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_132_std.webp,raw_images/151/sv3-5_en_132_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_133_std.webp,raw_images/151/sv3-5_en_133_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_134_std.webp,raw_images/151/sv3-5_en_134_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_135_std.webp,raw_images/151/sv3-5_en_135_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_136_std.webp,raw_images/151/sv3-5_en_136_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_137_std.webp,raw_images/151/sv3-5_en_137_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_138_std.webp,raw_images/151/sv3-5_en_138_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_139_std.webp,raw_images/151/sv3-5_en_139_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_140_std.webp,raw_images/151/sv3-5_en_140_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_141_std.webp,raw_images/151/sv3-5_en_141_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_142_std.webp,raw_images/151/sv3-5_en_142_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_143_std.webp,raw_images/151/sv3-5_en_143_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_144_std.webp,raw_images/151/sv3-5_en_144_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_145_std.webp,raw_images/151/sv3-5_en_145_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_146_std.webp,raw_images/151/sv3-5_en_146_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_147_std.webp,raw_images/151/sv3-5_en_147_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_148_std.webp,raw_images/151/sv3-5_en_148_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_149_std.webp,raw_images/151/sv3-5_en_149_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_150_std.webp,raw_images/151/sv3-5_en_150_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_151_std.webp,raw_images/151/sv3-5_en_151_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_152_std.webp,raw_images/151/sv3-5_en_152_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_153_std.webp,raw_images/151/sv3-5_en_153_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_154_std.webp,raw_images/151/sv3-5_en_154_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_155_std.webp,raw_images/151/sv3-5_en_155_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_156_std.webp,raw_images/151/sv3-5_en_156_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_157_std.webp,raw_images/151/sv3-5_en_157_std.webp,151,sv03.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/151/sv3-5_en_158_std.webp,raw_images/151/sv3-5_en_158_std.webp,151,sv03.5,resolved
